name,countries,categories,currency,denominations,discount,expiry,url
"The Global Experiences Card","GB","travel-and-leisure","GBP","25; 50; 100; 250; 500","10","No expiry","https://assets.tillo.io/images/brands/vouchers/330x214/global-experiences-card.jpg"
"Inspire Travel Europe","IE; FR; DE; IT; ES","travel-and-leisure","EUR","10; 25; 50; 100; 250; 500; 1000; 2000; 3000","6","18 months from date of issue (Can be extended if requested via Inspire Customer Service)","https://assets.tillo.io/images/brands/vouchers/330x214/inspire-travel-ie.jpg"
"Royal Caribbean by Inspire","GB","travel-and-leisure","GBP","10; 25; 50; 100; 250; 500; 1000; 2000; 3000","6","18 months from date of issue","https://assets.tillo.io/images/brands/vouchers/330x214/inspire-royal-caribbean.jpg"
"Schuh UK","GB","fashion","GBP","10; 25; 50; 100; 250","9","24 months","https://assets.tillo.io/images/brands/vouchers/330x214/schuh-uk.jpg"
"bol Netherlands","NL","department-store","EUR","10; 25; 50; 100","3","36 months","https://assets.tillo.io/images/brands/vouchers/330x214/bol-com-nl.jpg"
"Pets Deli Germany","DE","food-and-drink","EUR","15; 25; 50","14","30 months","https://assets.tillo.io/images/brands/vouchers/330x214/pets-deli-de.jpg"
"emilio adani Germany","DE","fashion; jewellery","EUR","10; 20; 50","13","33 months","https://assets.tillo.io/images/brands/vouchers/330x214/emilio-adani-de.jpg"
"Tezenis Austria","AT","fashion","EUR","20; 30; 50; 100","5.5","3 years","https://assets.tillo.io/images/brands/vouchers/330x214/tezenis-at.jpg"
"Spotify France","FR","music","EUR","11; 33; 66","6","12 Months","https://assets.tillo.io/images/brands/vouchers/330x214/spotify-france.jpg"
"Nicholson's","GB","food-and-drink","GBP","10; 25; 50; 100; 250","12","2 years from last load.","https://assets.tillo.io/images/brands/vouchers/330x214/nicholsons.jpg"
"Upim Italy","IT","department-store","EUR","25; 50; 100; 150; 200","3","6 months","https://assets.tillo.io/images/brands/vouchers/330x214/upim-it.jpg"
"Racingbreaks.com","GB","travel-and-leisure","GBP","25; 50; 100; 500","10","All gift vouchers are valid for 12 months from date of purchase.","https://assets.tillo.io/images/brands/vouchers/330x214/racing-breaks.jpg"
"Buyagift","GB","travel-and-leisure","GBP","10; 25; 50; 100; 250; 500; 1000","20","12 months from purchase.","https://assets.tillo.io/images/brands/vouchers/330x214/buyagift.jpg"
"Kiabi Italy","IT","fashion","EUR","10; 25; 50","3","12 months","https://assets.tillo.io/images/brands/vouchers/330x214/kiabi-it.jpg"
"Piquadro.com Italy","IT","fashion","EUR","25; 50; 100","9","12 Months","https://assets.tillo.io/images/brands/vouchers/330x214/piquadro-it.jpg"
"Decathlon Italy","IT","fashion; sports","EUR","10; 25; 50; 100","4","6 months","https://assets.tillo.io/images/brands/vouchers/330x214/decathlon-it.jpg"
"Maisons du Monde Germany","DE","home","EUR","20; 50; 100; 200; 500","7","3 years","https://assets.tillo.io/images/brands/vouchers/330x214/maisons-du-monde-de.jpg"
"YouChoose Fashion & Beauty Digital","GB","beauty; fashion","GBP","10; 25; 50; 100; 250","6","12 months from issuance","https://assets.tillo.io/images/brands/vouchers/330x214/youchoose-fashion-beauty-digital.jpg"
"Unieuro Italy","IT","electronics","EUR","25; 50; 100","1","1 year","https://assets.tillo.io/images/brands/vouchers/330x214/unieuro-it.jpg"
"Arsenal Football Club","GB","sports","GBP","10; 25; 50; 100; 250; 500","11","12 months from date of purchase or last date of use","https://assets.tillo.io/images/brands/vouchers/330x214/arsenal.jpg"
"Reisen Aktuell Germany","DE","craft; travel-and-leisure","EUR","50; 75; 100; 150","3.5","3 years","https://assets.tillo.io/images/brands/vouchers/330x214/reisen-aktuell-de.jpg"
"Mango Austria","AT","fashion","EUR","25; 50","9","2 years","https://assets.tillo.io/images/brands/vouchers/330x214/mango-at.jpg"
"Rituals Spain","ES","beauty; home","EUR","10; 25; 50; 100","10","No expiry","https://assets.tillo.io/images/brands/vouchers/330x214/rituals-es.jpg"
"Mango Netherlands","NL","fashion","EUR","25; 50","9","No expiry","https://assets.tillo.io/images/brands/vouchers/330x214/mango-nl.jpg"
"Rituals Ireland","IE","beauty; home","EUR","10; 25; 50; 100","10","No Expiry","https://assets.tillo.io/images/brands/vouchers/330x214/rituals-ie.jpg"
"Tinder Plus & Gold Germany","DE","other","EUR","14; 25","15","3 years","https://assets.tillo.io/images/brands/vouchers/330x214/tinder-plus-de.jpg"
"Lifestyle Gift Cards UK","GB","fashion; home; other","GBP","10; 25; 50; 100; 250; 500; 1000","6","18 months","https://assets.tillo.io/images/brands/vouchers/330x214/lifestyle-gift-cards-uk.jpg"
"Xbox Game Pass Ultimate UK","GB","gaming","GBP","12.99; 38.99","15.7","No Expiry.","https://assets.tillo.io/images/brands/vouchers/330x214/xbox-game-pass-ultimate-uk.jpg"
"Falconeri Austria","AT","fashion","EUR","30; 50; 75; 100; 150; 200; 250","5.5","3 years","https://assets.tillo.io/images/brands/vouchers/330x214/falconeri-at.jpg"
"Dots.eco - Offset 10 kgs of CARBON EMISSIONS UK","GB","charity","GBP","10; 25; 50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000","38","N/A","https://assets.tillo.io/images/brands/vouchers/330x214/offset-carbon-emissions-uk.jpg"
"Venchi Italy","IT","food-and-drink","EUR","25; 50; 100","4","6 months","https://assets.tillo.io/images/brands/vouchers/330x214/venchi-it.jpg"
"Esselunga Italy","IT","supermarket","EUR","10; 25; 50; 100","1.5","24 months","https://assets.tillo.io/images/brands/vouchers/330x214/esselunga-it.jpg"
"TripLegend Germany","DE","craft; travel-and-leisure","EUR","25; 50; 100; 150; 250","9","3 years","https://assets.tillo.io/images/brands/vouchers/330x214/triplegend-de.jpg"
"Miller & Carter","GB","food-and-drink","GBP","10; 25; 50; 100; 250","12","2 years from last load.","https://assets.tillo.io/images/brands/vouchers/330x214/miller-and-carter.jpg"
"Kasanova Italy","IT","home","EUR","10; 25; 50; 100; 150; 200; 250","3","12 months","https://assets.tillo.io/images/brands/vouchers/330x214/kasanova-it.jpg"
"JD Sports France","FR","fashion; sports","EUR","10; 25; 50; 100; 250","9","12 months from purchase","https://assets.tillo.io/images/brands/vouchers/330x214/jd-sports-fr.jpg"
"Carrefour ES","ES","supermarket","EUR","10; 20; 25; 50; 100","1","12 meses","https://assets.tillo.io/images/brands/vouchers/330x214/carrefour-es.jpg"
"WWF Germany","DE","charity","EUR","10; 15; 20; 50","4","3 years","https://assets.tillo.io/images/brands/vouchers/330x214/wwf-de.jpg"
"Starbucks Germany","DE","food-and-drink; sports","EUR","10; 50","3","3 years","https://assets.tillo.io/images/brands/vouchers/330x214/starbucks-de.jpg"
"RentacarGift","GB","cars","GBP","50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000","7.5","12 months from activation or last use","https://assets.tillo.io/images/brands/vouchers/330x214/rentacargift.jpg"
"Signorvino","IT","food-and-drink","EUR","10; 25; 50; 100","2","24 months from purchase","https://assets.tillo.io/images/brands/vouchers/330x214/signorvino.jpg"
"myCARE Versandapotheke Germany","DE","beauty","EUR","10; 20","8","30 months","https://assets.tillo.io/images/brands/vouchers/330x214/mycare-versandapotheke-de.jpg"
"Lastminute.de Germany Holiday Gift Card - Flight + Hotel Packages","DE","travel-and-leisure","EUR","10; 25; 50; 100; 250; 500; 1000; 2000","5.5","3 years from activation","https://assets.tillo.io/images/brands/vouchers/330x214/last-minute-holiday-gift-de.jpg"
"Pizza Express","GB","food-and-drink","GBP","10; 25; 50; 100; 250; 500","10","24 months","https://assets.tillo.io/images/brands/vouchers/330x214/pizza-express.jpg"
"Jotex Germany","DE","home","EUR","20; 50; 100","14","30 months","https://assets.tillo.io/images/brands/vouchers/330x214/jotex-de.jpg"
"Guess Italy","IT","","EUR","25; 50; 100","4","24 months","https://assets.tillo.io/images/brands/vouchers/330x214/guess-it.jpg"
"zooplus Germany","DE","home","EUR","10; 20; 25; 30; 44; 50; 100","9","3 years","https://assets.tillo.io/images/brands/vouchers/330x214/zooplus-de.jpg"
"Thalia Germany","DE","books; music","EUR","10; 15; 20; 25; 44; 50","8","3 years","https://assets.tillo.io/images/brands/vouchers/330x214/thalia-de.jpg"
"Intimissimi Germany","DE","fashion","EUR","30; 50; 70; 100","5.5","3 years","https://assets.tillo.io/images/brands/vouchers/330x214/intimissimi-de.jpg"
"B&M","GB","baby; beauty; craft; home; other; toys","GBP","10; 25; 50; 100; 250; 500; 1000","7","24 months from purchase","https://assets.tillo.io/images/brands/vouchers/330x214/b-and-m.jpg"
"Scarpe&Scarpe Italy","IT","fashion","EUR","10; 25; 50; 100; 150; 200","4","12 months","https://assets.tillo.io/images/brands/vouchers/330x214/scarpe-and-scarpe-it.jpg"
"Rumbo Spain Holiday Gift Card - Flight + Hotel Packages","ES","travel-and-leisure","EUR","10; 25; 50; 100; 250; 500; 1000; 2000","5.5","12 months from activation","https://assets.tillo.io/images/brands/vouchers/330x214/rumbo-holiday-gift-es.jpg"
"Decathlon Netherlands","NL","fashion; sports","EUR","10; 50; 100","3","No Expiry","https://assets.tillo.io/images/brands/vouchers/330x214/decathlon-ne.jpg"
"Babbel.com Germany","DE","books; craft; music; travel-and-leisure","EUR","60; 85","8","3 years","https://assets.tillo.io/images/brands/vouchers/330x214/babbel-com-de.jpg"
"TripGift IE","IE","travel-and-leisure","EUR","50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000","7.5","60 months from activation or last use","https://assets.tillo.io/images/brands/vouchers/330x214/tripgift-ie.jpg"
"Peter Pane Germany","DE","food-and-drink","EUR","15; 25; 50","14","3 years","https://assets.tillo.io/images/brands/vouchers/330x214/peter-pane-de.jpg"
"Expert Italy","IT","electronics","EUR","20; 50; 100; 200","1","1 year","https://assets.tillo.io/images/brands/vouchers/330x214/expert-it.jpg"
"Dots.eco - Restore 1 fragment of coral reef UK","GB","charity","GBP","10; 25; 50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000","38","N/A","https://assets.tillo.io/images/brands/vouchers/330x214/restore-fragment-of-coral-reef-uk.jpg"
"DAZN STANDARD Italy","IT","sports","EUR","44.99; 119.99","2.5","1 year","https://assets.tillo.io/images/brands/vouchers/330x214/dazn-standard-it.jpg"
"Dots.eco - Plant a tree where needed the most EUR","IE; AT; BE; HR; CY; EE; FI; FR; DE; GR; IT; LV; LT; LU; MT; NL; PT; SK; SI; ES","charity","EUR","10; 25; 50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000","29.65","N/A","https://assets.tillo.io/images/brands/vouchers/330x214/plant-a-tree-eur.jpg"
"Tannico.it","IT","food-and-drink","EUR","25; 50; 75; 100","7","6 months","https://assets.tillo.io/images/brands/vouchers/330x214/tannico-it.jpg"
"Iper Tosano Italy","IT","supermarket","EUR","25; 50; 100","1.5","6 months","https://assets.tillo.io/images/brands/vouchers/330x214/iper-tosano-it.jpg"
"Inspire Staycation Card","GB","travel-and-leisure","GBP","10; 25; 50; 100; 250; 500; 1000; 2000; 3000","6","18 months from date of issue","https://assets.tillo.io/images/brands/vouchers/330x214/inspire-staycation.jpg"
"Spotify","GB","music","GBP","12; 36; 72; 120","7","12 months from activation","https://assets.tillo.io/images/brands/vouchers/330x214/spotify.jpg"
"MEINE JUNGS Germany","DE","fashion; jewellery","EUR","10; 25; 50","8","3 years","https://assets.tillo.io/images/brands/vouchers/330x214/meine-jungs-de.jpg"
"Trony Italy","IT","electronics; home","EUR","10; 25; 50; 100; 150; 200; 250","1","12 months","https://assets.tillo.io/images/brands/vouchers/330x214/trony-it.jpg"
"Rossetto Italy","IT","beauty","EUR","25; 50; 100","1.5","6 months","https://assets.tillo.io/images/brands/vouchers/330x214/rossetto-it.jpg"
"WellCard Germany","DE","beauty; craft; sports; travel-and-leisure","EUR","10; 15; 25; 50; 100","9","3 years","https://assets.tillo.io/images/brands/vouchers/330x214/wellcard-de.jpg"
"HIRMER Germany","DE","fashion; jewellery","EUR","10; 15; 25; 50; 100","7","30 months","https://assets.tillo.io/images/brands/vouchers/330x214/hirmer-de.jpg"
"Bimbostore Italy","IT","baby","EUR","10; 25; 50; 100; 200; 250","6","12 months","https://assets.tillo.io/images/brands/vouchers/330x214/bimbostore-it.jpg"
"YouChoose All Access Digital","GB","other","GBP","10; 25; 50; 100; 250","6","12 months from issuance","https://assets.tillo.io/images/brands/vouchers/330x214/youchoose-all-access-digital.jpg"
"Disneyland Paris by Inspire","GB","travel-and-leisure","GBP","10; 25; 50; 100; 250; 500; 1000; 2000; 3000","6","18 months from date of issue","https://assets.tillo.io/images/brands/vouchers/330x214/inspire-disneyland-paris.jpg"
"Halfords","GB","cars; cycling","GBP","10; 25; 50; 100; 250; 500; 1000","6","2 years","https://assets.tillo.io/images/brands/vouchers/330x214/halfords.jpg"
"Interflora Italy","IT","other","EUR","30; 50","11","12 months","https://assets.tillo.io/images/brands/vouchers/330x214/interflora-it.jpg"
"Tinder Plus & Gold Spain","ES","other","EUR","13; 23","15","36 Months","https://assets.tillo.io/images/brands/vouchers/330x214/tinder-plus-es.jpg"
"mydays Germany","DE","craft; sports; travel-and-leisure","EUR","10; 20; 25","11","2 years","https://assets.tillo.io/images/brands/vouchers/330x214/mydays-de.jpg"
"Zizzi","GB","food-and-drink","GBP","10; 25; 50; 100","9","12 months from initial load","https://assets.tillo.io/images/brands/vouchers/330x214/zizzi.jpg"
"Circle K No Fuel Estonia","EE","food-and-drink; supermarket","EUR","10; 25; 50; 100; 250; 500; 1000; 2000; 3000","5","24 Months","https://assets.tillo.io/images/brands/vouchers/330x214/circle-k-no-fuel-estonia.jpg"
"Prezzo","GB","food-and-drink","GBP","10; 25; 50; 100; 250; 500","10","18 months from purchase.","https://assets.tillo.io/images/brands/vouchers/330x214/prezzo.jpg"
"Hawesko Germany","DE","food-and-drink","EUR","25; 30; 50","14","3 years","https://assets.tillo.io/images/brands/vouchers/330x214/hawesko-de.jpg"
"Idea Shopping Italy","IT","baby; beauty; books; fashion; electronics; food-and-drink; home; jewellery; toys; travel-and-leisure; tv-and-movies","EUR","10; 25; 50; 100; 150; 200","0.5","6 months","https://assets.tillo.io/images/brands/vouchers/330x214/idea-shopping-it.jpg"
"Hotelgiftcard Europe","AT; BE; HR; CY; FI; FR; DE; GR; IT; LV; LT; LU; MT; NL; PT; SK; SI; ES","travel-and-leisure","EUR","10; 25; 50; 100; 250; 500","14","2 Years","https://assets.tillo.io/images/brands/vouchers/330x214/hotelgiftcard-eur.jpg"
"Nintendo Switch Online","GB","gaming","GBP","17.99","10","No expiry","https://assets.tillo.io/images/brands/vouchers/330x214/nintendo-switch-online-uk.jpg"
"Dots.eco - Save a sea turtle hatchling UK","GB","charity","GBP","10; 25; 50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000","38","N/A","https://assets.tillo.io/images/brands/vouchers/330x214/save-a-sea-turtle-hatchling-uk.jpg"
"Travelcircus Germany","DE","craft; travel-and-leisure","EUR","50; 100; 150; 250","9","30 months","https://assets.tillo.io/images/brands/vouchers/330x214/travelcircus-de.jpg"
"Pizza Hut","GB","food-and-drink","GBP","10; 25; 50; 100; 250","11","24 months","https://assets.tillo.io/images/brands/vouchers/330x214/pizza-hut.jpg"
"lastminute.com Hotel Gift Card UK","GB","travel-and-leisure","GBP","10; 25; 50; 100; 250; 500; 1000; 2000; 3000; 4000","5.5","12 months from activation","https://assets.tillo.io/images/brands/vouchers/330x214/hotel-gift-card-uk.jpg"
"Caffè Nero","GB","food-and-drink","GBP","10; 25; 50; 100","10.5","18 months from last top-up or redemption","https://assets.tillo.io/images/brands/vouchers/330x214/caffe-nero.jpg"
"Boots Online","GB","beauty","GBP","10; 25; 50; 100; 250","4","24 months","https://assets.tillo.io/images/brands/vouchers/330x214/boots-digital.jpg"
"IP Italy","IT","","EUR","10; 25; 50","0.5","6 months","https://assets.tillo.io/images/brands/vouchers/330x214/ip-it.jpg"
"M&S","GB","department-store; supermarket","GBP","10; 25; 50; 100; 250; 500; 1000","6.5","Gift cards and e-gift cards are valid for the period which is the later of (i) 48 months from the date of issue, or (ii) 48 months from the date of the last transaction.","https://assets.tillo.io/images/brands/vouchers/330x214/m-and-s.jpg"
"Atrapalo Spain","ES","travel-and-leisure","EUR","10; 25; 50","7.5","No expiry","https://assets.tillo.io/images/brands/vouchers/330x214/atrapalo-es.jpg"
"Côte Brasserie","GB","food-and-drink","GBP","10; 25; 50; 100; 250; 500","10","13 Months from activation","https://assets.tillo.io/images/brands/vouchers/330x214/cote-brasserie.jpg"
"CECIL Germany","DE","fashion; jewellery","EUR","10; 25; 50; 100","6","3 years","https://assets.tillo.io/images/brands/vouchers/330x214/cecil-de.jpg"
"B&B HOTELS Germany","DE","craft; travel-and-leisure","EUR","25; 50; 75; 100; 250","11","3 years","https://assets.tillo.io/images/brands/vouchers/330x214/b-and-b-hotels-de.jpg"
"Fnac-Darty France","FR","other","EUR","10; 25; 50; 100","3","6 months","https://assets.tillo.io/images/brands/vouchers/330x214/fnac-darty-fr.jpg"
"Media Markt Spain","ES","electronics","EUR","10; 25; 50; 100; 150","2","No Expiry","https://assets.tillo.io/images/brands/vouchers/330x214/media-markt-es.jpg"
"TheFork Spain","ES","food-and-drink","EUR","10; 20; 25; 40; 45; 50; 100","4.5","18 Months","https://assets.tillo.io/images/brands/vouchers/330x214/thefork-es.jpg"
"Decathlon Portugal","PT","fashion; sports","EUR","50","4","No Expiry","https://assets.tillo.io/images/brands/vouchers/330x214/decathlon-pt.jpg"
"Dille & Kamille Germany","DE","home","EUR","10; 15; 25; 50","11","30 months","https://assets.tillo.io/images/brands/vouchers/330x214/dille-and-kamille-de.jpg"
"Fleurop Germany","DE","home","EUR","10; 15; 20; 25; 50","4","3 years","https://assets.tillo.io/images/brands/vouchers/330x214/fleurop-de.jpg"
"Lastminute.com Italy Holiday Gift Card - Flight + Hotel Packages","IT","travel-and-leisure","EUR","10; 25; 50; 100; 250; 500; 1000; 2000","5.5","12 months from activation","https://assets.tillo.io/images/brands/vouchers/330x214/last-minute-holiday-gift-it.jpg"
"lastminute.com Hotel Gift Card France","FR","travel-and-leisure","EUR","10; 25; 50; 100; 250; 500; 1000; 2000; 3000; 4000","5.5","12 months from activation","https://assets.tillo.io/images/brands/vouchers/330x214/hotel-gift-card-fr.jpg"
"Pam Panorama Italy","IT","supermarket","EUR","10; 25; 50; 100","2.5","6 months","https://assets.tillo.io/images/brands/vouchers/330x214/pam-panorama-it.jpg"
"ToursGift EU","AT; BE; FI; FR; IT; NL; ES","travel-and-leisure","EUR","50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000","7.5","12 months from activation or last use","https://assets.tillo.io/images/brands/vouchers/330x214/toursgift-eu.jpg"
"YouChoose Food & Drink Digital","GB","food-and-drink","GBP","10; 25; 50; 100; 250","6","12 months from issuance","https://assets.tillo.io/images/brands/vouchers/330x214/youchoose-food-drink-digital.jpg"
"H Samuel","GB","jewellery","GBP","10; 25; 50; 100; 250; 500; 1000; 2000","7.5","24 months of consecutive non-use","https://assets.tillo.io/images/brands/vouchers/330x214/hsamuel.jpg"
"INTERSPORT Germany","DE","fashion; jewellery; sports","EUR","10; 15; 25; 44; 50; 100","6","3 years","https://assets.tillo.io/images/brands/vouchers/330x214/intersport-de.jpg"
"OBI Germany","DE","craft; electronics; home; travel-and-leisure","EUR","15; 25; 50; 100","4","3 years","https://assets.tillo.io/images/brands/vouchers/330x214/obi-de.jpg"
"Saturn Germany","DE","electronics","EUR","10; 15; 20; 50; 100","2.5","5 years","https://assets.tillo.io/images/brands/vouchers/330x214/saturn-de.jpg"
"Red Letter Days","GB","travel-and-leisure","GBP","10; 25; 50; 100; 250; 500; 1000","20","12 months from purchase.","https://assets.tillo.io/images/brands/vouchers/330x214/red-letter-days.jpg"
"Hoseasons by Inspire","GB","travel-and-leisure","GBP","10; 25; 50; 100; 250; 500; 1000; 2000; 3000","6","18 months from date of issue","https://assets.tillo.io/images/brands/vouchers/330x214/inspire-hoseasons.jpg"
"lastminute.com Hotel Gift Card Italy","IT","travel-and-leisure","EUR","10; 25; 50; 100; 250; 500; 1000; 2000; 3000; 4000","5.5","12 months from the activation date","https://assets.tillo.io/images/brands/vouchers/330x214/gift-card-hotel-it.jpg"
"Engbers Germany","DE","fashion; jewellery","EUR","10; 20; 25; 50","13","33 months","https://assets.tillo.io/images/brands/vouchers/330x214/engbers-de.jpg"
"Virgin Wines","GB","food-and-drink","GBP","10; 25; 50; 100; 250; 500; 1000; 2000","13","2 years","https://assets.tillo.io/images/brands/vouchers/330x214/virgin-wines.jpg"
"GameStop Italy","IT","electronics; gaming","EUR","30; 50; 100","3","12 months","https://assets.tillo.io/images/brands/vouchers/330x214/gamestop-it.jpg"
"FlystayGift IE","IE","travel-and-leisure","EUR","50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000","7.5","60 months from activation or last use","https://assets.tillo.io/images/brands/vouchers/330x214/flystaygift-ie.jpg"
"National Book Tokens Ireland","IE","books","EUR","10; 25; 50; 100; 250","10","8 years","https://assets.tillo.io/images/brands/vouchers/330x214/national-book-tokens-ireland.jpg"
"Urban Pubs UK","GB","food-and-drink; travel-and-leisure","GBP","10; 25; 50; 100; 250; 500","9","12 Months","https://assets.tillo.io/images/brands/vouchers/330x214/urban-pubs-uk.jpg"
"United Colors of Benetton Italy","IT","fashion","EUR","25","4","12 months","https://assets.tillo.io/images/brands/vouchers/330x214/united-colors-of-benetton-it.jpg"
"Eat the World Germany","DE","food-and-drink","EUR","15; 25; 50","9","3 years","https://assets.tillo.io/images/brands/vouchers/330x214/eat-the-world-de.jpg"
"The Golf Gift Card","GB","fashion; sports; travel-and-leisure","GBP","25; 50; 100; 250","6","12 months","https://assets.tillo.io/images/brands/vouchers/330x214/the-golf-gift-card-new-uk.jpg"
"RentacarGift DE","DE","cars","EUR","50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000","7.5","36 months from activation or last use","https://assets.tillo.io/images/brands/vouchers/330x214/rentacargift-de.jpg"
"Prenatal Portugal","PT","baby","EUR","25; 50","5","2 years","https://assets.tillo.io/images/brands/vouchers/330x214/prenatal-pt.jpg"
"Die moderne Germany","DE","baby; home; toys","EUR","15; 25; 50","6","30 months","https://assets.tillo.io/images/brands/vouchers/330x214/die-moderne-de.jpg"
"Dots.eco - Protect 10 sqm of Marine Habitat EUR","IE; AT; BE; HR; CY; EE; FI; FR; DE; GR; IT; LV; LT; LU; MT; NL; PT; SK; SI; ES","charity","EUR","10; 25; 50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000","29.65","N/A","https://assets.tillo.io/images/brands/vouchers/330x214/protect-marine-eur.jpg"
"RentacarGift IE","IE","cars","EUR","50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000","7.5","60 months from activation or last use","https://assets.tillo.io/images/brands/vouchers/330x214/rentacargift-ie.jpg"
"smartsteuer Germany","DE","electronics","EUR","10; 15; 25","8","30 months","https://assets.tillo.io/images/brands/vouchers/330x214/smartsteuer-de.jpg"
"HotelsGift","GB","travel-and-leisure","GBP","50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000","7.5","12 months from activation or last use","https://assets.tillo.io/images/brands/vouchers/330x214/hotelsgift.jpg"
"SUSHI BIKES Germany","DE","cars; sports","EUR","25; 50; 100; 250","5","2 years","https://assets.tillo.io/images/brands/vouchers/330x214/sushi-bikes-de.jpg"
"Street One Germany","DE","fashion; jewellery","EUR","10; 20; 25; 50; 100","9","3 years","https://assets.tillo.io/images/brands/vouchers/330x214/street-one-de.jpg"
"Gourmetfleisch Germany","DE","food-and-drink","EUR","15; 25; 50","7","3 years","https://assets.tillo.io/images/brands/vouchers/330x214/gourmetfleisch-de.jpg"
"konfetti Germany","DE","beauty; books; craft; music; travel-and-leisure","EUR","25; 50; 100","7","30 months","https://assets.tillo.io/images/brands/vouchers/330x214/konfetti-de.jpg"
"RTL+ Germany","DE","gaming","EUR","15; 25; 50","6","35 months","https://assets.tillo.io/images/brands/vouchers/330x214/rtl-de.jpg"
"Urban","GB","travel-and-leisure","GBP","10; 25; 50; 100; 250","10","12 months after date of purchase","https://assets.tillo.io/images/brands/vouchers/330x214/urban-massage.jpg"
"AirlineGift","GB","travel-and-leisure","GBP","50; 100; 250; 500; 1000; 2000; 3000; 4000; 5000","7.5","12 months from activation or last use","https://assets.tillo.io/images/brands/vouchers/330x214/airlinegift.jpg"
"Spotify Italy","IT","music","EUR","11; 33; 66","5","12 months","https://assets.tillo.io/images/brands/vouchers/330x214/spotify-it.jpg"
"Rituals Germany","DE","beauty; home","EUR","10; 25; 50; 100","10","No expiry","https://assets.tillo.io/images/brands/vouchers/330x214/rituals-de.jpg"
"The Hotel Card","GB","travel-and-leisure","GBP","25; 50; 100; 250","12.5","5 years. Expiry date can be extended. Expired cards can be re-activated.","https://assets.tillo.io/images/brands/vouchers/330x214/the-hotel-card.jpg"
"TOYS CENTER Italy","IT","toys","EUR","25; 50; 100","6","12 months","https://assets.tillo.io/images/brands/vouchers/330x214/toys-center-it.jpg"
"Footasylum","GB","fashion","GBP","10; 25; 50; 100; 250","5","12 Months from activation","https://assets.tillo.io/images/brands/vouchers/330x214/footasylum.jpg"
"Cineworld UK","GB","travel-and-leisure; tv-and-movies","GBP","10; 25; 50; 100; 250","10","12 months from purchase","https://assets.tillo.io/images/brands/vouchers/330x214/cineworld-uk.jpg"
"NaturaSi Italy","IT","food-and-drink; supermarket","EUR","25; 50; 100; 200; 500","3.5","12 months","https://assets.tillo.io/images/brands/vouchers/330x214/naturasi-it.jpg"
"Domino's Pizza Germany","DE","food-and-drink","EUR","10; 15; 25; 50","12","32 months","https://assets.tillo.io/images/brands/vouchers/330x214/dominos-pizza-de.jpg"
"Ravensburger Germany","DE","baby; toys","EUR","10; 15; 25; 50","7","3 years","https://assets.tillo.io/images/brands/vouchers/330x214/ravensburger-de.jpg"
"Decathlon Belgium","BE","fashion; sports","EUR","10; 20; 50; 100","3","No Expiry","https://assets.tillo.io/images/brands/vouchers/330x214/decathlon-be.jpg"
"Lieferando Austria","AT","food-and-drink","EUR","10; 25; 50; 100","5.5","N/A","https://assets.tillo.io/images/brands/vouchers/330x214/lieferando-at.jpg"
"lastminute.com Italy Travel Gift Card","IT","","EUR","10; 25; 50; 100; 250; 500; 1000; 2000; 3000; 4000","2.35","12 months from activation date","https://assets.tillo.io/images/brands/vouchers/330x214/last-minute-it.jpg"
"The Vegan Gift Card","GB","fashion; food-and-drink; home; other","GBP","10; 25; 50; 100; 250","6","18 months after date of purchase","https://assets.tillo.io/images/brands/vouchers/330x214/the-vegan-gift-card-uk.jpg"
"DERTOUR Reisebüro Germany","DE","craft; travel-and-leisure","EUR","15; 25; 50; 100; 150","5","30 months","https://assets.tillo.io/images/brands/vouchers/330x214/dertour-reiseburo-de.jpg"
"fitnessRAUM.de Germany","DE","sports","EUR","10; 25; 50; 75","14","2 years","https://assets.tillo.io/images/brands/vouchers/330x214/fitnessraum-de.jpg"
"HelloFresh Germany","DE","food-and-drink; sports","EUR","10; 15; 25; 50; 100; 150","9","30 months","https://assets.tillo.io/images/brands/vouchers/330x214/hellofresh-de.jpg"
"SportPlus Germany","DE","sports","EUR","25; 50; 100","9","30 months","https://assets.tillo.io/images/brands/vouchers/330x214/sportplus-de.jpg"
"Herrenausstatter.de Germany","DE","fashion; jewellery","EUR","10; 15; 25; 50; 100","7","30 months","https://assets.tillo.io/images/brands/vouchers/330x214/herrenausstatter-de.jpg"
"Butlins by Inspire","GB","travel-and-leisure","GBP","10; 25; 50; 100; 250; 500; 1000; 2000; 3000","6","18 months from date of issue","https://assets.tillo.io/images/brands/vouchers/330x214/inspire-butlins.jpg"
"Rituals Italy","IT","beauty; home","EUR","10; 25; 50; 100","10","No expiry","https://assets.tillo.io/images/brands/vouchers/330x214/rituals-it.jpg"
